Centro Gestor;Nombre Centro Gestor;Area Funcional;Nombre Area Funcional;Propósito;Nombre Propósito;Reto;Nombre Reto;Programa;Nombre Programa;BPIN;BP;Nombre BP;Programa Presupuestal;Nombre Actividad; Pospre ; Nombre Pospre ; Fondo ; Nombre Fondo  ; Origen ; COMUNA ; VIGENCIA ; TIPO DE GASTO ; PPTO INICIAL ; REDUCCIONES ; ADICIONES ; CONTRACREDITOS ; CREDITOS ; APLAZAMIENTO ; DESAPLAZAMIENTO ; PPTO. MODIFICADO ; TOTAL ACUMULADO CDP ; TOTAL ACUMULADO RPC ; TOTAL ACUMUL OBLIGAC ; PAGOS ; EJECUCION ; SALDOS CDP ; PPTO. DISPONIBLE ; Clasificación del fondo 1 
4148;Secretaría de Cultura;61020030011;Personas con acceso a procesos de educación informal artística y cultural;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010524;BP26005746;Fortalecimiento en prácticas artísticas y culturales para los habitantes del corregimiento de Golondrinas de  Cali;BP260057462010103;Adquirir dotación para los talleres de formación artística en el corregimiento Golondrinas y sus veredas;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;GOLONDRINAS;Actual;Inversión; 6.397.100 ; -   ; -   ; -   ; -   ; -   ; -   ; 6.397.100 ; 6.397.100 ; -   ; -   ; -   ; -   ; 6.397.100 ; -   ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030011;Personas con acceso a procesos de educación informal artística y cultural;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010524;BP26005746;Fortalecimiento en prácticas artísticas y culturales para los habitantes del corregimiento de Golondrinas de  Cali;BP260057462010104;Realizar el mantenimiento de los instrumentos del corregimiento Golondrinas;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;GOLONDRINAS;Actual;Inversión; 9.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 9.000.000 ; 9.000.000 ; -   ; -   ; -   ; -   ; 9.000.000 ; -   ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030011;Personas con acceso a procesos de educación informal artística y cultural;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010385;BP26005751;Formación en prácticas artísticas y culturales a habitantes de la comuna 10 de Santiago de  Cali;BP260057512010101;Difundir y socializar los talleres de formación artistica en la comuna 10 de santiago de Cali.;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 10;Actual;Inversión; 1.400.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.400.000 ; 1.400.000 ; 1.400.000 ; -   ; -   ; 1.400.000 ; -   ; -   ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030011;Personas con acceso a procesos de educación informal artística y cultural;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010385;BP26005751;Formación en prácticas artísticas y culturales a habitantes de la comuna 10 de Santiago de  Cali;BP260057512010102;Realizar talleres de formación artistica  y Cultural en la comuna 10 de santiago de Cali.;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 10;Actual;Inversión; 197.720.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 197.720.000 ; 197.720.000 ; 197.720.000 ; -   ; -   ; 197.720.000 ; -   ; -   ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030011;Personas con acceso a procesos de educación informal artística y cultural;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010385;BP26005751;Formación en prácticas artísticas y culturales a habitantes de la comuna 10 de Santiago de  Cali;BP260057512010103;Adquirir insumos y materiales para los talleres de formación  artistica  y Cultural  en la comuna 10 de santiago de Cali.;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 10;Actual;Inversión; 52.880.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 52.880.000 ; 52.880.000 ; 52.880.000 ; -   ; -   ; 52.880.000 ; -   ; -   ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030011;Personas con acceso a procesos de educación informal artística y cultural;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010385;BP26005751;Formación en prácticas artísticas y culturales a habitantes de la comuna 10 de Santiago de  Cali;BP260057512010104;Realizar  Clausura de los Talleres de formación artistica y cultural en la comuna 10 de santiago de Cali.;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 10;Actual;Inversión; 8.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 8.000.000 ; 8.000.000 ; 8.000.000 ; -   ; -   ; 8.000.000 ; -   ; -   ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030004;Eventos de promoción de la cultura a nivel local, distrital e internacional realizados;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010389;BP26005752;Aprovechamiento  de los espacios públicos con programación artística y cultural en la comuna 10 en Santiago de   Cali;BP260057522010101;Realizar la divulgación de los eventos artísticos y culturales en los espacios públicos de la comuna 10;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 10;Actual;Inversión; 1.650.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.650.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.650.000 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030004;Eventos de promoción de la cultura a nivel local, distrital e internacional realizados;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010389;BP26005752;Aprovechamiento  de los espacios públicos con programación artística y cultural en la comuna 10 en Santiago de   Cali;BP260057522010102;Adquirir servicios logísticos para la realización de los eventos;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 10;Actual;Inversión; 49.878.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 49.878.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 49.878.000 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030004;Eventos de promoción de la cultura a nivel local, distrital e internacional realizados;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010389;BP26005752;Aprovechamiento  de los espacios públicos con programación artística y cultural en la comuna 10 en Santiago de   Cali;BP260057522010103;Realizar trámite de permisos y licencias para el desarrollo de los eventos;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 10;Actual;Inversión; 19.212.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 19.212.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 19.212.000 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030004;Eventos de promoción de la cultura a nivel local, distrital e internacional realizados;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010389;BP26005752;Aprovechamiento  de los espacios públicos con programación artística y cultural en la comuna 10 en Santiago de   Cali;BP260057522010104;Adquirir servicio de aseo y manejo de residuos (PGRIS);2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 10;Actual;Inversión; 6.900.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 6.900.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 6.900.000 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030004;Eventos de promoción de la cultura a nivel local, distrital e internacional realizados;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010389;BP26005752;Aprovechamiento  de los espacios públicos con programación artística y cultural en la comuna 10 en Santiago de   Cali;BP260057522010105;Realizar trámite para asistencia de organismos de socorro;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 10;Actual;Inversión; 4.560.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 4.560.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 4.560.000 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030004;Eventos de promoción de la cultura a nivel local, distrital e internacional realizados;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010389;BP26005752;Aprovechamiento  de los espacios públicos con programación artística y cultural en la comuna 10 en Santiago de   Cali;BP260057522010106;Realizar entrega de reconocimiento a los artistas participantes de los eventos;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 10;Actual;Inversión; 32.800.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 32.800.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 32.800.000 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030011;Personas con acceso a procesos de educación informal artística y cultural;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010549;BP26005758;Formación en prácticas artísticas y culturales a habitantes de la comuna 5 de Santiago de  Cali;BP260057582010101;Difundir y socializar los talleres de formación artística en la comuna 5 de Santiago de Cali;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 5;Actual;Inversión; 1.411.580 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.411.580 ; 1.411.580 ; 1.411.580 ; -   ; -   ; 1.411.580 ; -   ; -   ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030011;Personas con acceso a procesos de educación informal artística y cultural;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010549;BP26005758;Formación en prácticas artísticas y culturales a habitantes de la comuna 5 de Santiago de  Cali;BP260057582010102;Realizar talleres de formación artística y Cultural en la comuna 5 de Santiago de Cali.;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 5;Actual;Inversión; 195.200.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 195.200.000 ; 195.200.000 ; 195.200.000 ; -   ; -   ; 195.200.000 ; -   ; -   ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030011;Personas con acceso a procesos de educación informal artística y cultural;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010549;BP26005758;Formación en prácticas artísticas y culturales a habitantes de la comuna 5 de Santiago de  Cali;BP260057582010103;Adquirir insumos y materiales para los talleres de formación artística y Cultural en la comuna 5 de Santiago de Cali.;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 5;Actual;Inversión; 47.419.876 ; -   ; -   ; -   ; -   ; -   ; -   ; 47.419.876 ; 47.419.876 ; 47.419.876 ; -   ; -   ; 47.419.876 ; -   ; -   ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030011;Personas con acceso a procesos de educación informal artística y cultural;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010549;BP26005758;Formación en prácticas artísticas y culturales a habitantes de la comuna 5 de Santiago de  Cali;BP260057582010104;Realizar Clausura de los Talleres de formación artística y cultural en la comuna 5 de Santiago de Cali;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 5;Actual;Inversión; 5.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 5.000.000 ; 5.000.000 ; 5.000.000 ; -   ; -   ; 5.000.000 ; -   ; -   ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030004;Eventos de promoción de la cultura a nivel local, distrital e internacional realizados;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010514;BP26005760;Aprovechamiento de los espacios públicos con programación artística y cultural en la comuna 5 en Santiago de   Cali;BP260057602010101;Realizar divulgación y socialización los encuentros artísticos para recuperar la identidad cultural de la comuna 5;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 5;Actual;Inversión; 3.300.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 3.300.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 3.300.000 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030004;Eventos de promoción de la cultura a nivel local, distrital e internacional realizados;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010514;BP26005760;Aprovechamiento de los espacios públicos con programación artística y cultural en la comuna 5 en Santiago de   Cali;BP260057602010102;Adquirir servicios logísticos para la realización de los eventos;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 5;Actual;Inversión; 56.932.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 56.932.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 56.932.000 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030004;Eventos de promoción de la cultura a nivel local, distrital e internacional realizados;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010514;BP26005760;Aprovechamiento de los espacios públicos con programación artística y cultural en la comuna 5 en Santiago de   Cali;BP260057602010103;Realizar trámite de permisos y licencias para el desarrollo de los eventos;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 5;Actual;Inversión; 3.202.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 3.202.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 3.202.000 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030004;Eventos de promoción de la cultura a nivel local, distrital e internacional realizados;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010514;BP26005760;Aprovechamiento de los espacios públicos con programación artística y cultural en la comuna 5 en Santiago de   Cali;BP260057602010104;Adquirir servicio de aseo y manejo de residuos;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 5;Actual;Inversión; 1.850.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.850.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.850.000 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030004;Eventos de promoción de la cultura a nivel local, distrital e internacional realizados;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010514;BP26005760;Aprovechamiento de los espacios públicos con programación artística y cultural en la comuna 5 en Santiago de   Cali;BP260057602010105;Realizar trámite para asistencia de organismos de socorro;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 5;Actual;Inversión; 760.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 760.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 760.000 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030004;Eventos de promoción de la cultura a nivel local, distrital e internacional realizados;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010514;BP26005760;Aprovechamiento de los espacios públicos con programación artística y cultural en la comuna 5 en Santiago de   Cali;BP260057602010106;Realizar entrega de reconocimiento a los artistas participantes de los eventos;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 5;Actual;Inversión; 46.700.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 46.700.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 46.700.000 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030004;Eventos de promoción de la cultura a nivel local, distrital e internacional realizados;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010514;BP26005760;Aprovechamiento de los espacios públicos con programación artística y cultural en la comuna 5 en Santiago de   Cali;BP260057602010107;Adquirir servicios logísticos para la realización del evento 2;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 5;Actual;Inversión; 39.243.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 39.243.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 39.243.000 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030004;Eventos de promoción de la cultura a nivel local, distrital e internacional realizados;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010514;BP26005760;Aprovechamiento de los espacios públicos con programación artística y cultural en la comuna 5 en Santiago de   Cali;BP260057602010108;Realizar trámite de permisos y licencias para el desarrollo de los evento 2;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 5;Actual;Inversión; 3.202.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 3.202.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 3.202.000 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030004;Eventos de promoción de la cultura a nivel local, distrital e internacional realizados;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010514;BP26005760;Aprovechamiento de los espacios públicos con programación artística y cultural en la comuna 5 en Santiago de   Cali;BP260057602010109;Adquirir servicio de aseo y manejo de residuos evento 2;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 5;Actual;Inversión; 1.851.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.851.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.851.000 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030004;Eventos de promoción de la cultura a nivel local, distrital e internacional realizados;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010514;BP26005760;Aprovechamiento de los espacios públicos con programación artística y cultural en la comuna 5 en Santiago de   Cali;BP260057602010110;Realizar trámite para asistencia de organismos de socorro 2;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 5;Actual;Inversión; 760.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 760.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 760.000 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030004;Eventos de promoción de la cultura a nivel local, distrital e internacional realizados;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010514;BP26005760;Aprovechamiento de los espacios públicos con programación artística y cultural en la comuna 5 en Santiago de   Cali;BP260057602010111;Realizar entrega de reconocimiento a los artistas participantes de los eventos 2;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 5;Actual;Inversión; 22.200.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 22.200.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 22.200.000 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030004;Eventos de promoción de la cultura a nivel local, distrital e internacional realizados;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010597;BP26005772;Aprovechamiento de los espacios públicos con programación cultural y artística en el corregimiento el Hormiguero de  Cali;BP260057722010101;Realizar la promoción de los eventos;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;EL HORMIGUERO;Actual;Inversión; 360.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 360.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 360.000 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030004;Eventos de promoción de la cultura a nivel local, distrital e internacional realizados;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010597;BP26005772;Aprovechamiento de los espacios públicos con programación cultural y artística en el corregimiento el Hormiguero de  Cali;BP260057722010102;Entregar reconocimiento a los artistas;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;EL HORMIGUERO;Actual;Inversión; 27.916.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 27.916.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 27.916.000 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030004;Eventos de promoción de la cultura a nivel local, distrital e internacional realizados;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010597;BP26005772;Aprovechamiento de los espacios públicos con programación cultural y artística en el corregimiento el Hormiguero de  Cali;BP260057722010103;Realizar la producción de eventos;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;EL HORMIGUERO;Actual;Inversión; 38.660.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 38.660.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 38.660.000 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030004;Eventos de promoción de la cultura a nivel local, distrital e internacional realizados;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010597;BP26005772;Aprovechamiento de los espacios públicos con programación cultural y artística en el corregimiento el Hormiguero de  Cali;BP260057722010104;Adquirir servicios de los organismos de socorro;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;EL HORMIGUERO;Actual;Inversión; 3.900.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 3.900.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 3.900.000 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030004;Eventos de promoción de la cultura a nivel local, distrital e internacional realizados;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010597;BP26005772;Aprovechamiento de los espacios públicos con programación cultural y artística en el corregimiento el Hormiguero de  Cali;BP260057722010105;Realizar el trámite de licencias y permisos;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;EL HORMIGUERO;Actual;Inversión; 5.550.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 5.550.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 5.550.000 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030004;Eventos de promoción de la cultura a nivel local, distrital e internacional realizados;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010597;BP26005772;Aprovechamiento de los espacios públicos con programación cultural y artística en el corregimiento el Hormiguero de  Cali;BP260057722010106;Adquirir servicio de aseo y PGIRS;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;EL HORMIGUERO;Actual;Inversión; 2.250.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 2.250.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 2.250.000 ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030011;Personas con acceso a procesos de educación informal artística y cultural;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010525;BP26005773;Fortalecimiento en prácticas artísticas y culturales para los habitantes del corregimiento Hormiguero de  Cali;BP260057732010101;Realizar talleres en formación artística y cultural para los habitantes del corregimiento El Hormiguero;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Territorio;EL HORMIGUERO;Actual;Inversión; 56.160.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 56.160.000 ; 56.160.000 ; -   ; -   ; -   ; -   ; 56.160.000 ; -   ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030011;Personas con acceso a procesos de educación informal artística y cultural;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010525;BP26005773;Fortalecimiento en prácticas artísticas y culturales para los habitantes del corregimiento Hormiguero de  Cali;BP260057732010102;Adquisición insumos y materiales para los talleres de formación informal artística y cultural para los habitantes del corregimiento El Hormiguero;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Territorio;EL HORMIGUERO;Actual;Inversión; 3.463.148 ; -   ; -   ; -   ; -   ; -   ; -   ; 3.463.148 ; 3.463.148 ; -   ; -   ; -   ; -   ; 3.463.148 ; -   ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030011;Personas con acceso a procesos de educación informal artística y cultural;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010525;BP26005773;Fortalecimiento en prácticas artísticas y culturales para los habitantes del corregimiento Hormiguero de  Cali;BP260057732010103;Adquisición de dotación para los talleres de formación informal artística y cultural para los habitantes del corregimiento El Hormiguero;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Territorio;EL HORMIGUERO;Actual;Inversión; 24.199.006 ; -   ; -   ; -   ; -   ; -   ; -   ; 24.199.006 ; 24.199.006 ; -   ; -   ; -   ; -   ; 24.199.006 ; -   ;Recursos Propios de Libre Destinación
4148;Secretaría de Cultura;61020030011;Personas con acceso a procesos de educación informal artística y cultural;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010496;BP26005779;Fortalecimiento de prácticas artísticas y culturales para los habitantes del corregimiento de navarro de Santiago de Cali;BP260057791010101;Realizar talleres de formación informal artística y cultural en el corregimiento de Navarro;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Territorio;NAVARRO;Actual;Inversión; 41.600.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 41.600.000 ; 41.600.000 ; -   ; -   ; -   ; -   ; 41.600.000 ; -   ;Recursos Propios de Libre Destinación
